,core,total
0,0.0078026596456766,0.0078026596456766
1,0.0077730086632072,0.0077730086632072
2,0.0077384179458022,0.0077384179458022
3,0.0076994276605546,0.0076994276605546
4,0.0076514650136232,0.0076514650136232
5,0.00759585108608,0.00759585108608
6,0.0075284354388713,0.0075284354388713
7,0.0074381832964718,0.0074381832964718
8,0.0073276087641716,0.0073276087641716
9,0.0071868733502924,0.0071868733502924
10,0.007018819451332,0.007018819451332
11,0.0068294671364128,0.0068294671364128
12,0.0066541326232254,0.0066541326232254
13,0.0065253991633653,0.0065253991633653
14,0.0063812849111855,0.0063812849111855
15,0.0063148466870188,0.0063148466870188
16,0.006191630847752,0.006191630847752
17,0.0061311926692724,0.0061311926692724
18,0.0060005113482475,0.0060005113482475
19,0.0058857765980064,0.0058857765980064
20,0.0058188615366816,0.0058188615366816
21,0.005713093560189,0.005713093560189
22,0.0060370475985109,0.0060370475985109
23,0.0061029838398098,0.0061029838398098
24,0.0063024293631315,0.0063024293631315
25,0.0058434968814253,0.0058434968814253
26,0.0058308136649429,0.0058308136649429
27,0.0062061427161097,0.0062061427161097
28,0.0057547986507415,0.0057547986507415
29,0.0056480951607227,0.0056480951607227
30,0.0057344157248735,0.0057344157248735
31,0.0056161093525588,0.0056161093525588
32,0.005462902598083,0.005462902598083
33,0.0057947849854826,0.0057947849854826
34,0.0054868934676051,0.0054868934676051
35,0.0055241114459931,0.0055241114459931
36,0.0055258884094655,0.0055258884094655
37,0.0053625265136361,0.0053625265136361
38,0.0055138040333986,0.0055138040333986
39,0.0054355761967599,0.0054355761967599
40,0.0052832132205367,0.0052832132205367
41,0.0052349986508488,0.0052349986508488
42,0.0053736204281449,0.0053736204281449
43,0.0051551796495914,0.0051551796495914
44,0.0052247890271246,0.0052247890271246
45,0.0051486501470208,0.0051486501470208
46,0.0052560595795512,0.0052560595795512
47,0.0053230747580528,0.0053230747580528
48,0.0053369118832051,0.0053369118832051
49,0.0053667654283344,0.0053667654283344
50,0.0054684290662407,0.0054684290662407
51,0.0052713612094521,0.0052713612094521
52,0.0052676275372505,0.0052676275372505
53,0.0053123286925256,0.0053123286925256
54,0.0054468968883156,0.0054468968883156
55,0.0050700795836746,0.0050700795836746
56,0.005535792093724,0.005535792093724
57,0.0051820748485624,0.0051820748485624
58,0.0052502453327178,0.0052502453327178
59,0.005356169771403,0.005356169771403
60,0.0052559021860361,0.0052559021860361
61,0.0051878071390092,0.0051878071390092
62,0.0052407099865376,0.0052407099865376
63,0.0051863454282283,0.0051863454282283
64,0.0049875723198056,0.0049875723198056
65,0.0050497096963226,0.0050497096963226
66,0.0051111103966832,0.0051111103966832
67,0.0050473744049668,0.0050473744049668
68,0.0050639985129237,0.0050639985129237
69,0.0053670848719775,0.0053670848719775
70,0.0053691221401095,0.0053691221401095
71,0.0052623655647039,0.0052623655647039
72,0.0054604229517281,0.0054604229517281
73,0.0054664276540279,0.0054664276540279
74,0.005371369421482,0.005371369421482
75,0.0052340519614517,0.0052340519614517
76,0.005108484532684,0.005108484532684
77,0.0052011073566973,0.0052011073566973
78,0.0051408451981842,0.0051408451981842
79,0.0051346872933208,0.0051346872933208
80,0.0050474237650632,0.0050474237650632
81,0.0052189519628882,0.0052189519628882
82,0.0050065903924405,0.0050065903924405
83,0.0050563397817313,0.0050563397817313
84,0.0049928934313356,0.0049928934313356
85,0.0050040502101182,0.0050040502101182
86,0.0049910130910575,0.0049910130910575
87,0.0049226973205804,0.0049226973205804
88,0.0049283248372375,0.0049283248372375
89,0.0051715117879211,0.0051715117879211
90,0.0051922877319157,0.0051922877319157
91,0.0050058825872838,0.0050058825872838
92,0.0050972453318536,0.0050972453318536
93,0.0051223570480942,0.0051223570480942
94,0.0048972200602293,0.0048972200602293
95,0.0049435524269938,0.0049435524269938
96,0.0049846190959215,0.0049846190959215
97,0.0048732617869973,0.0048732617869973
98,0.0052989027462899,0.0052989027462899
99,0.0048865042626857,0.0048865042626857
100,0.0049870102666318,0.0049870102666318
101,0.0050701955333352,0.0050701955333352
102,0.0049377311952412,0.0049377311952412
103,0.0048528145998716,0.0048528145998716
104,0.0049754083156585,0.0049754083156585
105,0.0048124906606972,0.0048124906606972
106,0.0046065300703048,0.0046065300703048
107,0.00464169960469,0.00464169960469
108,0.0047115897759795,0.0047115897759795
109,0.0047698807902634,0.0047698807902634
110,0.004790439736098,0.004790439736098
111,0.0045197932049632,0.0045197932049632
112,0.0045258211903274,0.0045258211903274
113,0.0045076161623001,0.0045076161623001
114,0.0043895519338548,0.0043895519338548
115,0.0044689979404211,0.0044689979404211
116,0.0043311370536684,0.0043311370536684
117,0.0043397583067417,0.0043397583067417
118,0.0043463665060698,0.0043463665060698
119,0.0042281029745936,0.0042281029745936
120,0.0041002496145665,0.0041002496145665
121,0.004065899644047,0.004065899644047
122,0.0040431027300655,0.0040431027300655
123,0.0040145106613636,0.0040145106613636
124,0.0040130876004695,0.0040130876004695
125,0.0038764392957091,0.0038764392957091
126,0.0038548200391232,0.0038548200391232
127,0.0037690671160817,0.0037690671160817
128,0.0037654945626854,0.0037654945626854
129,0.0041405339725315,0.0041405339725315
130,0.0039456179365515,0.0039456179365515
131,0.0037440615706145,0.0037440615706145
132,0.0038969037123024,0.0038969037123024
133,0.0034468355588614,0.0034468355588614
134,0.0039786933921277,0.0039786933921277
135,0.0032442084047943,0.0032442084047943
136,0.0039011915214359,0.0039011915214359
137,0.003364410251379,0.003364410251379
138,0.0036328029818832,0.0036328029818832
139,0.003443842055276,0.003443842055276
140,0.0031565444078296,0.0031565444078296
141,0.0032801018096506,0.0032801018096506
142,0.0031532626599073,0.0031532626599073
143,0.0033032752107828,0.0033032752107828
144,0.0030780406668782,0.0030780406668782
145,0.0031119820196181,0.0031119820196181
146,0.0030066249892115,0.0030066249892115
147,0.0031669104937464,0.0031669104937464
148,0.0030507957562804,0.0030507957562804
149,0.0030422618146985,0.0030422618146985
150,0.0031694148201495,0.0031694148201495
151,0.0028842890169471,0.0028842890169471
152,0.0029565328732132,0.0029565328732132
153,0.0028006876818835,0.0028006876818835
154,0.0029435246251523,0.0029435246251523
155,0.0027930997312068,0.0027930997312068
156,0.0028056071605533,0.0028056071605533
157,0.0029061962850391,0.0029061962850391
158,0.0025769365020096,0.0025769365020096
159,0.0026149051263928,0.0026149051263928
160,0.0026934540364891,0.0026934540364891
161,0.0026321846526116,0.0026321846526116
162,0.002616269281134,0.002616269281134
163,0.0025832317769527,0.0025832317769527
164,0.0027868540491908,0.0027868540491908
165,0.0025608744472265,0.0025608744472265
166,0.0026663911994546,0.0026663911994546
167,0.0027966564521193,0.0027966564521193
168,0.0024242489598691,0.0024242489598691
169,0.0029829572886228,0.0029829572886228
170,0.0024371028412133,0.0024371028412133
171,0.0025538112968206,0.0025538112968206
172,0.0024986129719763,0.0024986129719763
173,0.0023319262545555,0.0023319262545555
174,0.002837095176801,0.002837095176801
175,0.0017228031065315,0.0017228031065315
176,0.0022517042234539,0.0022517042234539
177,0.0018100596498697,0.0018100596498697
178,0.0016326707554981,0.0016326707554981
179,0.0016840393655002,0.0016840393655002
180,0.0012735796626657,0.0012735796626657
181,0.0013143387623131,0.0013143387623131
182,0.0021293442696332,0.0021293442696332
183,0.0019905660301446,0.0019905660301446
184,0.001382055110298,0.001382055110298
185,0.0012793863425031,0.0012793863425031
186,0.0016462799394503,0.0016462799394503
187,0.0015126721700653,0.0015126721700653
188,0.0011436840286478,0.0011436840286478
189,0.0012929998338222,0.0012929998338222
190,0.0012281984090805,0.0012281984090805
191,0.0010064882226288,0.0010064882226288
192,0.0011205920018255,0.0011205920018255
193,0.0010772447567433,0.0010772447567433
194,0.000942590762861,0.000942590762861
195,0.0009252566378563,0.0009252566378563
196,0.0008169970242306,0.0008169970242306
197,0.0009628012776374,0.0009628012776374
198,0.0008166941115632,0.0008166941115632
199,0.0008122167782858,0.0008122167782858
200,0.0008875454077497,0.0008875454077497
201,0.0008179588476195,0.0008179588476195
202,0.0009524096967652,0.0009524096967652
203,0.0009873579256236,0.0009873579256236
204,0.0009421862778253,0.0009421862778253
205,0.0008913113269954,0.0008913113269954
206,0.0009960654424503,0.0009960654424503
207,0.0011759258341044,0.0011759258341044
208,0.0009135285508818,0.0009135285508818
209,0.001024130731821,0.001024130731821
210,0.0010747908381745,0.0010747908381745
211,0.00094670872204,0.00094670872204
212,0.0013187646400183,0.0013187646400183
213,0.0012311969185248,0.0012311969185248
214,0.0009691634331829,0.0009691634331829
215,0.0011128889163956,0.0011128889163956
216,0.0010841449256986,0.0010841449256986
217,0.0008121982100419,0.0008121982100419
218,0.0013472656719386,0.0013472656719386
219,0.0011468981392681,0.0011468981392681
220,0.0010318711865693,0.0010318711865693
221,0.0013812208781018,0.0013812208781018
222,0.0008649352239444,0.0008649352239444
223,0.0009743856498971,0.0009743856498971
224,0.0009275338379666,0.0009275338379666
225,0.0008000862435437,0.0008000862435437
226,0.000888702517841,0.000888702517841
227,0.0008106842869892,0.0008106842869892
228,0.0008298743632622,0.0008298743632622
229,0.0009475571569055,0.0009475571569055
230,0.0008520809351466,0.0008520809351466
231,0.0007543055107817,0.0007543055107817
232,0.0008659015875309,0.0008659015875309
233,0.0009031487861648,0.0009031487861648
234,0.0006518046138808,0.0006518046138808
235,0.0007651357445865,0.0007651357445865
236,0.0008021022658795,0.0008021022658795
237,0.0008078927057795,0.0008078927057795
238,0.0007358419243246,0.0007358419243246
239,0.0008087835740298,0.0008087835740298
240,0.0007633575005456,0.0007633575005456
241,0.0007219022372737,0.0007219022372737
242,0.0007320159347727,0.0007320159347727
243,0.0006876873085275,0.0006876873085275
244,0.000688994245138,0.000688994245138
245,0.000750437262468,0.000750437262468
246,0.0007469999836757,0.0007469999836757
247,0.0007069579442031,0.0007069579442031
248,0.0006748437299393,0.0006748437299393
249,0.0007055887253955,0.0007055887253955
250,0.000710304302629,0.000710304302629
251,0.0006934326374903,0.0006934326374903
252,0.0007468856638297,0.0007468856638297
253,0.0007081067305989,0.0007081067305989
254,0.0006590289412997,0.0006590289412997
255,0.0006467932835221,0.0006467932835221
256,0.0006569711840711,0.0006569711840711
257,0.0007852131966501,0.0007852131966501
258,0.0006573013961315,0.0006573013961315
259,0.000814197526779,0.000814197526779
260,0.000651411130093,0.000651411130093
261,0.0006424888852052,0.0006424888852052
262,0.000706196646206,0.000706196646206
263,0.0006514165434055,0.0006514165434055
264,0.0006796853849664,0.0006796853849664
265,0.00060160580324,0.00060160580324
266,0.0007410169346258,0.0007410169346258
267,0.0007032021530903,0.0007032021530903
268,0.0006622345536015,0.0006622345536015
269,0.0007647524471394,0.0007647524471394
270,0.0008740662597119,0.0008740662597119
271,0.0007276177057065,0.0007276177057065
272,0.0006907290080562,0.0006907290080562
273,0.0008350095595233,0.0008350095595233
274,0.0008320390479639,0.0008320390479639
275,0.0006786981830373,0.0006786981830373
276,0.0008785286336205,0.0008785286336205
277,0.0008873250917531,0.0008873250917531
278,0.0006726293941028,0.0006726293941028
279,0.0009923670440912,0.0009923670440912
280,0.0008584605529904,0.0008584605529904
281,0.0007992940954864,0.0007992940954864
282,0.0011998289264738,0.0011998289264738
283,0.0009967742953449,0.0009967742953449
284,0.0007839766331017,0.0007839766331017
285,0.0011531057534739,0.0011531057534739
286,0.0011158576235175,0.0011158576235175
287,0.000686208019033,0.000686208019033
288,0.0013109376886859,0.0013109376886859
289,0.0008450951427221,0.0008450951427221
290,0.0007436085143126,0.0007436085143126
291,0.0008663737098686,0.0008663737098686
292,0.0007155138300731,0.0007155138300731
293,0.0007128589786589,0.0007128589786589
294,0.0007616747170686,0.0007616747170686
295,0.0006598444888368,0.0006598444888368
296,0.0008086796151474,0.0008086796151474
297,0.0006882602465339,0.0006882602465339
298,0.0007909166743047,0.0007909166743047
299,0.0006800552364438,0.0006800552364438
300,0.0007965459953993,0.0007965459953993
301,0.0009135153377428,0.0009135153377428
302,0.0007052934379316,0.0007052934379316
303,0.0007115671178326,0.0007115671178326
304,0.0007664338918402,0.0007664338918402
305,0.0007176334620453,0.0007176334620453
306,0.0007049306295812,0.0007049306295812
307,0.0006592353456653,0.0006592353456653
308,0.000622121093329,0.000622121093329
309,0.0005882083205506,0.0005882083205506
310,0.0006651312578469,0.0006651312578469
311,0.0006246560369618,0.0006246560369618
312,0.0006050875526852,0.0006050875526852
313,0.0007251927745528,0.0007251927745528
314,0.0008086907910183,0.0008086907910183
315,0.0006368061294779,0.0006368061294779
316,0.0007086645928211,0.0007086645928211
317,0.0006272995960898,0.0006272995960898
318,0.0007398105808533,0.0007398105808533
319,0.0006655557081103,0.0006655557081103
320,0.0006739490199834,0.0006739490199834
321,0.000647191714961,0.000647191714961
322,0.0007098974892869,0.0007098974892869
323,0.0006237879279069,0.0006237879279069
324,0.0007803987828083,0.0007803987828083
325,0.0007570546586066,0.0007570546586066
326,0.0006377330282703,0.0006377330282703
327,0.0008550524944439,0.0008550524944439
328,0.0007318905554711,0.0007318905554711
329,0.0006303634727373,0.0006303634727373
330,0.0006711297901347,0.0006711297901347
331,0.0006863448652438,0.0006863448652438
332,0.0006906546186655,0.0006906546186655
333,0.0006778799579478,0.0006778799579478
334,0.0006501791067421,0.0006501791067421
335,0.000667817890644,0.000667817890644
336,0.0007310216897167,0.0007310216897167
337,0.0006638260674662,0.0006638260674662
338,0.000548007315956,0.000548007315956
339,0.0006518232985399,0.0006518232985399
340,0.0006724177510477,0.0006724177510477
341,0.0007042525685392,0.0007042525685392
342,0.0006410516798496,0.0006410516798496
343,0.0006443574093282,0.0006443574093282
344,0.0005649320664815,0.0005649320664815
345,0.0006094590062275,0.0006094590062275
346,0.0007357379072345,0.0007357379072345
347,0.000766449375078,0.000766449375078
348,0.000876709120348,0.000876709120348
349,0.0006762936827726,0.0006762936827726
350,0.0007162218098528,0.0007162218098528
351,0.0008382202358916,0.0008382202358916
352,0.0008339682244695,0.0008339682244695
353,0.0006877498235553,0.0006877498235553
354,0.0007696353131905,0.0007696353131905
355,0.0007179245585575,0.0007179245585575
356,0.0007344495388679,0.0007344495388679
357,0.0007773650577291,0.0007773650577291
358,0.0007001666235737,0.0007001666235737
359,0.0007161118555814,0.0007161118555814
360,0.0006299476954154,0.0006299476954154
361,0.0007307635387405,0.0007307635387405
362,0.0007497885380871,0.0007497885380871
363,0.0008768734405748,0.0008768734405748
364,0.0008476874209009,0.0008476874209009
365,0.0007640050025656,0.0007640050025656
366,0.0009747816366143,0.0009747816366143
367,0.0007888381369411,0.0007888381369411
368,0.0011669158702716,0.0011669158702716
369,0.0009038384887389,0.0009038384887389
370,0.000720000360161,0.000720000360161
371,0.0010666855378076,0.0010666855378076
372,0.0008605769253335,0.0008605769253335
373,0.0007804907509125,0.0007804907509125
374,0.0010015736334025,0.0010015736334025
375,0.0008124005398713,0.0008124005398713
376,0.0007502505322918,0.0007502505322918
377,0.0010303194867447,0.0010303194867447
378,0.0008296429296024,0.0008296429296024
379,0.0007220809930004,0.0007220809930004
380,0.0007800408639013,0.0007800408639013
381,0.000603103893809,0.000603103893809
382,0.0007140269735828,0.0007140269735828
383,0.0007274222443811,0.0007274222443811
384,0.0006634668097831,0.0006634668097831
385,0.0007191906915977,0.0007191906915977
386,0.0006392248906195,0.0006392248906195
387,0.0007112852763384,0.0007112852763384
388,0.0008459829259663,0.0008459829259663
389,0.0006744914571754,0.0006744914571754
390,0.000706419989001,0.000706419989001
391,0.000718604773283,0.000718604773283
392,0.0006291729514487,0.0006291729514487
393,0.0006909466465003,0.0006909466465003
394,0.0006026214105077,0.0006026214105077
395,0.0006697800126858,0.0006697800126858
396,0.0007062702206894,0.0007062702206894
397,0.0006719166995026,0.0006719166995026
398,0.0006387736648321,0.0006387736648321
399,0.0006401485297828,0.0006401485297828
400,0.0006165743106976,0.0006165743106976
401,0.0005718080210499,0.0005718080210499
402,0.0006794346263632,0.0006794346263632
403,0.0005654876586049,0.0005654876586049
404,0.0006376933306455,0.0006376933306455
405,0.0005888497689738,0.0005888497689738
406,0.0006571568083018,0.0006571568083018
407,0.0005565318861044,0.0005565318861044
408,0.0006038142018951,0.0006038142018951
409,0.0006941330502741,0.0006941330502741
410,0.000623224012088,0.000623224012088
411,0.0007280989084392,0.0007280989084392
412,0.0007737036794424,0.0007737036794424
413,0.00065369711956,0.00065369711956
414,0.0006314197671599,0.0006314197671599
415,0.000838624604512,0.000838624604512
416,0.0006631875876337,0.0006631875876337
417,0.00067950761877,0.00067950761877
418,0.0006432324880734,0.0006432324880734
419,0.0005568918422795,0.0005568918422795
420,0.0006747343577444,0.0006747343577444
421,0.0005824391264468,0.0005824391264468
422,0.0006488465587608,0.0006488465587608
423,0.0006729078013449,0.0006729078013449
424,0.0006614022422581,0.0006614022422581
425,0.0006399691337719,0.0006399691337719
426,0.0007501500076614,0.0007501500076614
427,0.0006117860320955,0.0006117860320955
428,0.0006875360268168,0.0006875360268168
429,0.0007003977661952,0.0007003977661952
430,0.0007112905732356,0.0007112905732356
431,0.0011086657177656,0.0011086657177656
432,0.0010048220865428,0.0010048220865428
433,0.0006360546685755,0.0006360546685755
434,0.0011506741866469,0.0011506741866469
435,0.0007690408383496,0.0007690408383496
436,0.000814784085378,0.000814784085378
437,0.0010178650263696,0.0010178650263696
438,0.0006703494582325,0.0006703494582325
439,0.0009082282776944,0.0009082282776944
440,0.0009609523694962,0.0009609523694962
441,0.0005931134801357,0.0005931134801357
442,0.0008977160905487,0.0008977160905487
443,0.0007648279424756,0.0007648279424756
444,0.0006596015300601,0.0006596015300601
445,0.0008875468047335,0.0008875468047335
446,0.0007278502453118,0.0007278502453118
447,0.0008087785681709,0.0008087785681709
448,0.0007741601439192,0.0007741601439192
449,0.0007805924396961,0.0007805924396961
450,0.0012831296771764,0.0012831296771764
451,0.000765050528571,0.000765050528571
452,0.0008851006859913,0.0008851006859913
453,0.0008984874584712,0.0008984874584712
454,0.0008059452520683,0.0008059452520683
455,0.0009948930237442,0.0009948930237442
456,0.0006992536364123,0.0006992536364123
457,0.0007774222176522,0.0007774222176522
458,0.0006686929264105,0.0006686929264105
459,0.0006390691851265,0.0006390691851265
460,0.0007160407840274,0.0007160407840274
461,0.0007129734149202,0.0007129734149202
462,0.0006068559014238,0.0006068559014238
463,0.0009242184460163,0.0009242184460163
464,0.0006191482534632,0.0006191482534632
465,0.0006749792955815,0.0006749792955815
466,0.0006280645611695,0.0006280645611695
467,0.0005817745113745,0.0005817745113745
468,0.0006743434350937,0.0006743434350937
469,0.000568171381019,0.000568171381019
470,0.0006966416840441,0.0006966416840441
471,0.0006471035303547,0.0006471035303547
472,0.0005808948189951,0.0005808948189951
473,0.0006033789832144,0.0006033789832144
474,0.0005986337782815,0.0005986337782815
475,0.0006811677594669,0.0006811677594669
476,0.0006674166652373,0.0006674166652373
477,0.0005278998287394,0.0005278998287394
478,0.0006522461771965,0.0006522461771965
479,0.0006641704239882,0.0006641704239882
480,0.0006787902675569,0.0006787902675569
481,0.0006778629031032,0.0006778629031032
482,0.0005429633893072,0.0005429633893072
483,0.0005892210756428,0.0005892210756428
484,0.0006270771264098,0.0006270771264098
485,0.0006200469797477,0.0006200469797477
486,0.0006391659844666,0.0006391659844666
487,0.0005954173975624,0.0005954173975624
488,0.0006297834333963,0.0006297834333963
489,0.0006675622425973,0.0006675622425973
490,0.0006134692230261,0.0006134692230261
491,0.0005964120500721,0.0005964120500721
492,0.0006942882901057,0.0006942882901057
493,0.000679742952343,0.000679742952343
494,0.0006571418489329,0.0006571418489329
495,0.0006300294189713,0.0006300294189713
496,0.0006674680043943,0.0006674680043943
497,0.0005893422057852,0.0005893422057852
498,0.0006703655235469,0.0006703655235469
499,0.0008803525706753,0.0008803525706753
500,0.0006192490691319,0.0006192490691319
501,0.0007631213520653,0.0007631213520653
502,0.000637648277916,0.000637648277916
503,0.0006071920506656,0.0006071920506656
504,0.0005443469271995,0.0005443469271995
505,0.0006463090539909,0.0006463090539909
506,0.0006509294034913,0.0006509294034913
507,0.0006561168702319,0.0006561168702319
508,0.0005926614976488,0.0005926614976488
509,0.0005440830718725,0.0005440830718725
510,0.0006754501955583,0.0006754501955583
511,0.0005931840860284,0.0005931840860284
512,0.0005988954217173,0.0005988954217173
513,0.0006893694517202,0.0006893694517202
514,0.0006159988115541,0.0006159988115541
515,0.0006082258769311,0.0006082258769311
516,0.0006085654604248,0.0006085654604248
517,0.0006236364715732,0.0006236364715732
518,0.0006375652737915,0.0006375652737915
519,0.0006195644964464,0.0006195644964464
520,0.0005839249934069,0.0005839249934069
521,0.0005913096829317,0.0005913096829317
522,0.0005847788415849,0.0005847788415849
523,0.0006062456523068,0.0006062456523068
524,0.0006157351890578,0.0006157351890578
525,0.000657565658912,0.000657565658912
526,0.0006565803778357,0.0006565803778357
527,0.0005956329987384,0.0005956329987384
